Name,Category,Address,City,State,Zipcode,Phone,Latitude,Longitude
REYLON INC,Restaurant,2001 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.9171479,-77.03172526
THAI CHEF RESTAURANT,Restaurant,1712 CONNECTICUT AVE NW ,WASHINGTON,DC,20009,Not Available,38.91304365,-77.04581058
Meriwether-Godsey Inc.,Restaurant,3101 WISCONSIN AVE NW ,WASHINGTON,DC,20016,Not Available,38.93058263,-77.07082892
CLUB TIMEHRI,Restaurant,2439 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92152419,-77.0419626
HURRICANE HOSPITALITY L.L.C.,Restaurant,33 PEARL ST SW ,WASHINGTON,DC,20024,2023915296,38.87884869,-77.02380765
KIRWAN'S ON THE WHARF,Restaurant,749 WHARF ST SW ,WASHINGTON,DC,20024,Not Available,38.87860251,-77.02415181
FT DEL MAR DC LLC,Restaurant,791 WHARF ST SW ,WASHINGTON,DC,20024,2025251459,38.87883838,-77.02444647
SUPRA LLC.,Restaurant,1013 M ST NW ,WASHINGTON,DC,20001,Not Available,38.90578885,-77.02663171
TB CAPITOL HILL LLC,Restaurant,505 8TH ST SE ,WASHINGTON,DC,20003,Not Available,38.88245822,-76.99533592
MUSEUM OF THE BIBLE INC (THE),Restaurant,400 4TH ST SW ,WASHINGTON,DC,20024,Not Available,38.88483077,-77.01713774
CORK WINE BAR & MARKET,Restaurant,1805 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.91437409,-77.03158289
WHEELHOUSE LLC,Restaurant,1331 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.87428995,-77.00077303
MORRIS GROUP LLC,Restaurant,1020 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.9037180593,-77.0221926976
SWEETGREEN LOGAN LLC.,Restaurant,1461 P ST NW ,WASHINGTON,DC,20005,Not Available,38.90981998,-77.03396858
HAPPY CHOONGMAN INC,Restaurant,1125 H ST NE ,WASHINGTON,DC,20002,2023996010,38.90001624,-76.99053835
DARDEN RESTAURANTS INC,Restaurant,1005 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90331231,-77.02162109
Furr Inc; Michelle Kosec,Restaurant,424 RHODE ISLAND AVE NE ,WASHINGTON,DC,20002,Not Available,38.92049304,-76.99941016
"DARDEN RESTAURANTS, INC.",Restaurant,812 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90039845,-77.02222464
Unknown,Restaurant,750 MAINE AVE SW ,WASHINGTON,DC,20024,Not Available,38.87916794,-77.02384913
"SUSHI NAKAZAWA DC, LLC.",Restaurant,1100 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20004,Not Available,38.89412373,-77.02757271
RARE STEAKS AND SEAFOOD,Restaurant,1595 I ST NW ,WASHINGTON,DC,20005,Not Available,38.90156582,-77.03582845
MOMO'S CAFE,Restaurant,4828 MACARTHUR BLVD NW ,WASHINGTON,DC,20007,Not Available,38.9168187,-77.09652216
STARR RESTAURANTS,Restaurant,1250 5TH ST NE ,WASHINGTON,DC,20002,Not Available,38.90763832,-76.9990396
BL 1150 Connecticut DC LLC.,Restaurant,1150 CONNECTICUT AVE NW ,WASHINGTON,DC,20036,Not Available,38.90531416,-77.04131113
MAZI,Restaurant,1518 K ST NW ,WASHINGTON,DC,20005,Not Available,38.90216523,-77.03545846
ALOHA DC LLC,Restaurant,1350 CONNECTICUT AVE NW ,WASHINGTON,DC,20036,Not Available,38.9083725993,-77.0430929483
"BROOKLYN ON U, LLC",Restaurant,1212 U ST NW ,WASHINGTON,DC,20009,2405052845,38.91674787,-77.02857392
DOS MAMI'S LLC,Restaurant,819 UPSHUR ST NW ,WASHINGTON,DC,20011,Not Available,38.94213516,-77.02415453
ROTI MEDITERRANEAN GRILL,Restaurant,1850 M ST NW ,WASHINGTON,DC,20036,Not Available,38.90536204,-77.04294805
HOSPITALITY GURU LLC,Restaurant,1337 11TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90842209,-77.02670452
MOSER GROUP LLC.,Restaurant,3400 11TH ST NW ,WASHINGTON,DC,20010,Not Available,38.9319866,-77.02853101
"THIP KHAO, LLC",Restaurant,3460 14TH ST NW ,WASHINGTON,DC,20010,Not Available,38.93290697,-77.03301422
ESQ SHAY LLC.,Restaurant,1924 8TH ST NW ,WASHINGTON,DC,20001,Not Available,38.91653968,-77.02321325
FAMILY'S L.L.C.,Restaurant,1414 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90914129,-77.02418337
TONARI LLC,Restaurant,707 6TH ST NW ,WASHINGTON,DC,20001,Not Available,38.89867661,-77.01958027
ALBI DC L.L.C. & MAXWELL YARDS LLC,Restaurant,1346 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.87428755,-77.00026194
Starbucks Corporation,Restaurant,2228 MARTIN LUTHER KING J AVE SE ,WASHINGTON,DC,20020,Not Available,38.86335691,-76.99059621
CREOLE ON 14TH ,Restaurant,3345 14TH ST NW ,WASHINGTON,DC,20010,Not Available,38.9310824,-77.03245067
Embassy Suites Downtown,Restaurant,1250 22ND ST NW ,WASHINGTON,DC,20037,Not Available,38.90688922,-77.04940873
Rosemary,Restaurant,5010 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.95508632,-77.07022531
RASA MVT,Restaurant,475 K ST NW ,WASHINGTON,DC,20001,Not Available,38.90277967,-77.0183106
Carr-Wharf 3B Hotel Lessee LLC,Restaurant,801 WHARF ST SW ,WASHINGTON,DC,20024,Not Available,38.87941163,-77.02504722
BUSBOYS AND POETS,Restaurant,2004 MARTIN LUTHER KING J AVE SE ,WASHINGTON,DC,20020,Not Available,38.86625383,-76.98880278
Red Light,Restaurant,1401 R ST NW ,WASHINGTON,DC,20009,Not Available,38.91276323,-77.03222833
CFAMILY LLC,Restaurant,3300 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.93114826,-77.02379328
"GVI 14th Street, LLC t/a Vin Sur Vint",Restaurant,1529 14TH ST NW ,WASHINGTON,DC,20005,Not Available,38.91074075,-77.03161495
DC RAMEN LLC,Restaurant,525 8TH ST SE ,WASHINGTON,DC,20003,Not Available,38.88196429,-76.99528973
Seoul Spice 4 LLC,Restaurant,439 7TH ST NW ,WASHINGTON,DC,20004,Not Available,38.89587464,-77.0216729
"Met Cafe DC, Inc.",Restaurant,1750 NEW YORK AVE NW ,WASHINGTON,DC,20006,Not Available,38.89567416,-77.04100468
Bartaco Mt Vernon,Restaurant,1025 5TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90281538,-77.01870419
CHUCKS LLC.,Restaurant,2718 GEORGIA AVE NW ,WASHINGTON,DC,20001,Not Available,38.92563575,-77.02315924
"BHG Waterfront, LLC",Restaurant,715 WHARF ST SW ,WASHINGTON,DC,20024,Not Available,38.87846922,-77.02399261
1107 Safi LLC  101 Rhode Island ave,Restaurant,101 RHODE ISLAND AVE NW ,WASHINGTON,DC,20001,Not Available,38.915938339,-77.012360754
"Circle I Productions, Inc.",Restaurant,1811 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.91457544,-77.03154827
Waldorf Astoria Washington D.C.,Restaurant,1100 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20004,Not Available,38.89412373,-77.02757271
MORINI D.C. LLC C/O ALTAMAREA GROUP,Restaurant,301 WATER ST SE ,WASHINGTON,DC,20003,Not Available,38.87346417,-77.00154144
"FLG, L.L.C.",Restaurant,2471 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92228836,-77.04221964
"HILLTOP HOSPITALITY, LLC",Restaurant,1606 20TH ST NW ,WASHINGTON,DC,20009,Not Available,38.91150878,-77.04513463
1825 Connecticut Ave Deli Inc.,Restaurant,1825 CONNECTICUT AVE NW ,WASHINGTON,DC,20009,Not Available,38.91510342,-77.04572093
Breadsoda,Restaurant,2233 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.91994196,-77.07073994
CAJUN SEAFOOD WASHINGTON LLC,Restaurant,2430 MARKET ST NE ,WASHINGTON,DC,20018,Not Available,38.92007906,-76.95288346
"Meta Platforms, Inc.",Restaurant,575 7TH ST NW ,WASHINGTON,DC,20004,Not Available,38.89703801,-77.02150887
"Compass Group USA, Inc.",Restaurant,1900 F ST NW ,WASHINGTON,DC,20052,Not Available,38.89711912,-77.04390646
Adams Morgan Golden Foods LLC.,Restaurant,2481 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92257454,-77.04244191
Starbucks Corporation,Restaurant,237 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20003,Not Available,38.88681988,-77.00222165
"Compass Group USA, Inc.",Restaurant,620 MICHIGAN AVE NE ,WASHINGTON,DC,20064,Not Available,38.93282207,-76.99786192
Sweet Lemon L.L.C.,Restaurant,201 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89461959,-77.00288022
Le Mont Royal,Restaurant,1815 ADAMS MILL RD NW ,WASHINGTON,DC,20009,Not Available,38.92325515,-77.04261829
"Skene Law Firm, P.C.",Restaurant,655 NEW YORK AVE NW ,WASHINGTON,DC,20001,Not Available,38.90346782,-77.02114443
"Salamander, Washington D.C",Restaurant,1330 MARYLAND AVE SW ,WASHINGTON,DC,20024,Not Available,38.88360211,-77.03044887
ALICE RE HOLDINGS LLC,Restaurant,1011 K ST NW ,WASHINGTON,DC,20001,Not Available,38.9027884,-77.02649824
Dukes Grocery,Restaurant,1201 HALF ST SE ,WASHINGTON,DC,20003,Not Available,38.87558305,-77.00786184
Chercher Ethiopian Ethiopian Restaurant,Restaurant,1334 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.9083643505,-77.0241847192
Five Iron Golf,Restaurant,575 7TH ST NW ,WASHINGTON,DC,20004,Not Available,38.89703801,-77.02150887
"Flaherty & O'Hara, P.C.",Restaurant,1325 2ND ST NE ,WASHINGTON,DC,20002,Not Available,38.90779656,-77.00316368
KIDY LOUNGE LLC,Restaurant,5503 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95643119,-77.02784971
"B9 SELECT NAVY TRS LLC C/O FLAHERY & O'HARA, P.C.",Restaurant,140 L ST SE ,WASHINGTON,DC,20003,Not Available,38.87773742,-77.00418838
SCOUTDC LLC,Restaurant,1705 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.9128526688,-77.0317084746
441 Kennedy Street Kitchen LLC,Restaurant,441 KENNEDY ST NW ,WASHINGTON,DC,20011,Not Available,38.9566438653,-77.0196061184
WHARF DU JOUR,Restaurant,99 DISTRICT SQ SW ,WASHINGTON,DC,20024,Not Available,38.87956246,-77.0253203
DC KABOB IONC,Restaurant,1401 K ST NW ,WASHINGTON,DC,20005,Not Available,38.90292438,-77.03231404
Thompson Retail Food Group LLC,Restaurant,676 MAINE AVE SW ,WASHINGTON,DC,20024,Not Available,38.87794436,-77.02231929
YOSO HOSPITALITY LLC,Restaurant,200 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.89896651,-77.01408898
Kitchen + Kocktails By Kevin Kelley DC LLC,Restaurant,1300 I ST NW ,WASHINGTON,DC,20005,Not Available,38.90101435,-77.03033676
Dumpling Hotpot Beyond,Restaurant,1216 H ST NE ,WASHINGTON,DC,20002,Not Available,38.9003864,-76.98956059
"FAB LOUNGE, INC. (THE)",Restaurant,4306 GEORGIA AVE NW ,WASHINGTON,DC,20011,2027971122,38.94322431,-77.02612938
Cashion's Rendezvous,Restaurant,1835 I ST NW ,WASHINGTON,DC,20006,Not Available,38.90189036,-77.04255976
TIKI GARDEN LLC,Restaurant,802 13TH ST NE ,WASHINGTON,DC,20002,Not Available,38.90037756,-76.98848016
SONESTA DC HOTEL LLC t/a ROYAL SONESTA CAPITOL HILL (THE),Restaurant,20 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.89768713,-77.0107656
SONESTA DC HOTEL LLC t/a ROYAL SONESTA CAPITOL HILL (THE),Restaurant,20 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.89768713,-77.0107656
CHIKO CAPITOL HILL LLC,Restaurant,423 8TH ST SE ,WASHINGTON,DC,20003,Not Available,38.88302935,-76.99526857
TenTen Inc,Restaurant,1010 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.90335336,-77.02669628
WALTER REED RAMEN LLC,Restaurant,1155 DAHLIA ST NW ,WASHINGTON,DC,20012,Not Available,38.97602035,-77.027561
Tasty and Classy LLC,Restaurant,2000 5TH ST NE ,WASHINGTON,DC,20002,Not Available,38.91713131,-76.9998403
Cafe Citron,Restaurant,1343 CONNECTICUT AVE NW ,WASHINGTON,DC,,Not Available,38.90843582,-77.04234299
LAK-KITCHEN,Restaurant,5252 WISCONSIN AVE NW ,WASHINGTON,DC,20015,Not Available,38.95873773,-77.08514623
GMG iii Restaurants LLC,Restaurant,1408 U ST NW ,WASHINGTON,DC,20009,Not Available,38.91684179,-77.03240349
HAN PALACE GEORGETOWN LLC,Restaurant,1728 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.91444595,-77.06722713
Queens Cafe,Restaurant,2405 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92074305,-77.04170499
Elle,Restaurant,3219 3221 MOUNT PLEASANT ST NW ,WASHINGTON,DC,20010,Not Available,38.93177453,-77.03834648
Down Under Inc,Restaurant,1001 CONNECTICUT AVE NW ,WASHINGTON,DC,20036-5520,Not Available,38.9027901606,-77.038881851
DISTRICT ALLEY GROUP LLC,Restaurant,1378 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90037573,-76.98578278
9TH STREET PIZZERIA LLC,Restaurant,1250 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90693659,-77.02418977
jai mata di inc,Restaurant,3115 14TH ST NW ,WASHINGTON,DC,20010,Not Available,38.92973826,-77.03247774
Unknown,Restaurant,301 Massachusetts AVE NE ,WASHINGTON,DC,20003,Not Available,38.89421858,-77.00184551
Nablus LLC,Restaurant,1210 POTOMAC ST NW ,WASHINGTON,DC,20007,Not Available,38.90547851,-77.06535581
Namakmandi LLC,Restaurant,1030 15TH ST NW ,WASHINGTON,DC,20005,Not Available,38.90341131,-77.03510157
"Tatte Holdings, LLC",Restaurant,1545 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.91019207,-77.06460608
"Best Cafe Enterprises, LLC Corner Bakery #230",Restaurant,529 14TH ST NW ,WASHINGTON,DC,20045,Not Available,38.89701925,-77.03154662
AMERICAS WINGS INC,Restaurant,5419 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95577695,-77.02774065
SAKEENA FOOD INC,Restaurant,414 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90045731,-76.99987861
ASTU LLC,Restaurant,3013 GEORGIA AVE NW ,WASHINGTOND,DC,20001,Not Available,38.92861416,-77.02289807
Tortino Restaurant,Restaurant,1228 11TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90657007,-77.02733852
1700 NJ AVE CONCEPT LLC,Restaurant,1700 NEW JERSEY AVE NW ,WASHINGTON,DC,20001,Not Available,38.9127448098,-77.0178197753
Butterworth's,Restaurant,319 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20003,Not Available,38.88643698,-77.00140052
Fogo de Chao Churrascaria (The Wharf DC) LLC,Restaurant,698 MAINE AVE SW ,WASHINGTON,DC,20024,Not Available,38.87826073,-77.02278257
Elite Group (the) llc,Restaurant,1208 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90040609,-76.98980037
"EPIC LOUNGE, INC",Restaurant,4809 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.9486531,-77.02665199
Solo Entertainment LLC,Restaurant,1901 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.91583683,-77.0237319
"MSD RCOF DC Hotel OpCo, LLC",Restaurant,1100 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20004,Not Available,38.89412373,-77.02757271
Gastropod Morse LLC,Restaurant,550 MORSE ST NE ,WASHINGTON,DC,20002,Not Available,38.90737331,-76.99827117
Tm Washington LLC,Restaurant,1335 2ND NE ,WASHINGTON,DC,20002,Not Available,38.90801194,-77.00329098
Next level DC,Restaurant,15 K ST NE ,WASHINGTON,DC,20002,Not Available,38.90222602,-77.00782524
"OTIS.@12, Inc.",Restaurant,3625 12TH ST NE ,WASHINGTON,DC,20017,Not Available,38.93427063,-76.99094902
Compass Coffee,Delicatessen,4850 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20016,Not Available,38.94485109,-77.09601276
EC RESTAURANTS (DC-PENN AVE) CORP,Restaurant,1201 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20004,Not Available,38.89570943,-77.02839039
"WOW MARKET & DELI LLC,",Food Products,6226 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.96577115,-77.02789674
Unknown,Beauty Shop,1805 West Virginia AVE NE ,WASHINGTON,DC,20002,Not Available,38.91052391,-76.98502578
"Chaac Pizza Northeast, LLC",Restaurant,1501 MARYLAND AVE NE ,WASHINGTON,DC,20002,Not Available,38.90030896,-76.98172635
Sweetgreen,Restaurant,1304 4TH ST NE ,WASHINGTON,DC,20002,Not Available,38.90934471,-76.99926048
Via MRG ,Restaurant,2000 FENWICK ST NE ,WASHINGTON,DC,20002,Not Available,38.91469773,-76.98497982
SYLVIA LIQUORS,Food Products,1818 BENNING RD NE ,WASHINGTON,DC,20002,2023880188,38.8992314,-76.97677613
N&T NAILS LLC,Beauty Shop,1567 MARYLAND AVE NE ,WASHINGTON,DC,20002,Not Available,38.90066899,-76.98038586
La Grande Boucherie DC LLC,Restaurant,699 14TH ST NW ,WASHINGTON,DC,20005,Not Available,38.89805682,-77.03134396
BUSBOYS & POETS,Restaurant,450 K ST NW ,WASHINGTON,DC,20001,Not Available,38.90227481,-77.01796634
Buddies Nails Spa & Barber,Beauty Shop,317 H ST NW ,WASHINGTON,DC,20001,Not Available,38.90038677,-77.01599349
COLLECTIONS TRANSPORT IMPOUND TOWING LLC.,Tow Truck Business,4640 MINNESOTA AVE NE ,WASHINGTON,DC,20019,Not Available,38.9069954,-76.93576771
"GLOBAL HOLDINGS MANAGEMENT GROUP (US) , INC.",Restaurant,900 F ST NW ,WASHINGTON,DC,20004,Not Available,38.89706629,-77.02432625
Live K LLC,Restaurant,730 MAINE AVE SW ,WASHINGTON,DC,20024,Not Available,38.87883859,-77.0234165
STAN EVANS SEAFOOD INC,Food Products,1100 MAINE AVE SW ,WASHINGTON,DC,20024,2025544173,38.88121704,-77.02805247
CAPITOL HOSPITALITY LLC,Hotel,10 I ST SW ,WASHINGTON,DC,20024,Not Available,38.87902535,-77.00973016
Mariachi Lounge Bar & Grill Corporation,Restaurant,5217 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95346337,-77.02731058
ABEGAZ LLC.,Restaurant,4913 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95018148,-77.02688352
"HARAR GROCERY, LLC",Food Products,626 KENNEDY ST NW ,WASHINGTON,DC,20011,Not Available,38.95620714,-77.02204175
LEVY @ DC UNITED - HEINEKEN CLUB,Delicatessen,100 POTOMAC AVE SW ,WASHINGTON,DC,20024,Not Available,38.86906896,-77.01238121
GRNA FC OF DC LLC,Restaurant,665 WHARF ST SW ,WASHINGTON,DC,20024,Not Available,38.87738001,-77.02263028
Longworks DC LLC,Restaurant,5832 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.96106231,-77.02836011
"COALITION FOR THE HOMELESS, INC. (THE)",Boarding House,4326 14TH ST NW ,WASHINGTON,DC,20011,Not Available,38.94384718,-77.03300118
MYSASSYNAILSPA,Beauty Shop Nails,6910 4TH ST NW ,WASHINGTON,DC,20012,Not Available,38.97408194,-77.01835073
Atlas Half Street LLC,Restaurant,1201 HALF ST SE ,WASHINGTON,DC,20003,Not Available,38.87558305,-77.00786184
Emmy Squared,Restaurant,1300 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.8745966,-77.00034123
"COSMOPOLITAN NAIL LOUNGE, INC.",Beauty Shop Nails,1331 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.87428995,-77.00077303
"CSX TRS, LLC",Hotel,867 NEW JERSEY AVE SE ,WASHINGTON,DC,20003,Not Available,38.8802516,-77.00577679
Priyaspace LLC t/a O'Connor's Wine & Spirits,Food Products,2900 MINNESOTA AVE SE ,WASHINGTON,DC,20019,Not Available,38.87614835,-76.96584013
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,3240 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20020,2025752324,38.86952692,-76.95942103
YODIT INC,Grocery Store,2339 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20020,Not Available,38.87364319,-76.97186915
CAVA MEZZE GRILL LLC.,Restaurant,52 M ST SE ,WASHINGTON,DC,20003,Not Available,38.87667754,-77.00706874
Thompson Hospitality Services,Restaurant,202 M ST SE ,WASHINGTON,DC,20003,Not Available,38.87704399,-77.00312694
URBAN ADVENTURES,Health Spa,1212 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.87574472,-77.00024166
KZN L.L.C.,Restaurant,202 M ST SE ,WASHINGTON,DC,20003,Not Available,38.87704399,-77.00312694
LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,Restaurant,1500 SOUTH CAPITOL ST SE ,WASHINGTON,DC,20003,2026407939,38.87235978,-77.00852675
wineLAIR,Restaurant,1120 22ND ST NW ,WASHINGTON,DC,20037,Not Available,38.90425863,-77.04906773
Seasons Culinary Services,Restaurant,2100 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20037,Not Available,38.90103512,-77.04720979
MJA LLC,Restaurant,2101 L ST NW ,WASHINGTON,DC,20037,Not Available,38.90400333,-77.04687961
Kiss Salon LLC,Beauty Shop,1101 23RD ST NW ,WASHINGTON,DC,20037,Not Available,38.90410077,-77.04978252
NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,Public Hall,311 18TH ST NW ,WASHINGTON,DC,20006,Not Available,38.89394416,-77.04115527
"Arepa Zone WM, LLC",Delicatessen,2000 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20006,Not Available,38.90035538,-77.0457758
ELFGENE LLC,Restaurant,2420 2422 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92126868,-77.04249129
NAI Saturn Eastern LLC,Grocery Store,1747 COLUMBIA RD NW ,WASHINGTON,DC,20009,Not Available,38.92422756,-77.04101822
FISH CHARM PENN CORP,Restaurant,2439 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92152419,-77.0419626
Ironworks LLC,Restaurant,2321 18TH ST NW ,WASHINGTON,DC,20002,Not Available,38.92027525,-77.04153889
2461 CORPORATION,Restaurant,2461 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92204318,-77.04215388
DBG Group,Restaurant,1600 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.91128009,-77.02218294
LOST AND FOUND LLC,Restaurant,1240 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90676531,-77.02436242
gilded heart salon,Beauty Shop,1426 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90941813,-77.02425668
Trina's Cakes's by the Pound LLC,Caterers,2800 10TH ST NE ,WASHINGTON,DC,20017,Not Available,38.92581574,-76.99276286
THE CITY LIMIT INC,Restaurant,1226 36TH ST NW ,WASHINGTON,DC,20007,2029651789,38.90607594,-77.07043485
"Neighborhood Restaurant Group XIX, LLC.",Restaurant,1206 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.90552765,-77.06348953
MELBEN INC.,Restaurant,1069 1073 31ST ST NW ,WASHINGTON,DC,20007,2029656666,38.9046059727,-77.0608384369
"GBG, LLC dba Golds Gym DC Metro",Health Spa,3222 M ST NW ,WASHINGTON,DC,20007,Not Available,38.90499599,-77.06374039
MALABATTA LLC.,Restaurant,3116 M ST NW ,WASHINGTON,DC,20007,2023334733,38.90496427,-77.06174942
CEC INC,Restaurant,1736 WISCONSIN AVE NW ,WASHINGTON,DC,20015,2023330111,38.91460507,-77.06732714
CENTRAL CONVENIENCE INC,Grocery Store,5575 CENTRAL AVE SE ,WASHINGTON,DC,20019,Not Available,38.8856048962,-76.9192527623
Billy Hicks Georgetown,Restaurant,3277 M ST NW ,WASHINGTON,DC,20007,Not Available,38.90527266,-77.06533199
POLIN SALON AND SPA INC.,Beauty Shop,1740 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.91469657,-77.0673715
Downtown Petro inc,Delicatessen,5030 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.95532133,-77.07060234
J STREET ENTERPRISES LP,Restaurant,5015 CONNECTICUT AVE NW ,WASHINGTON,DC,20015,2026074321,38.95546565,-77.06964582
Red Bear Brewing Company,Restaurant,1140 3RD ST NE ,WASHINGTON,DC,20002,Not Available,38.9048958255,-77.002246999
OLD CITY MAO LLC,Grocery Store,522 1/2 K ST NE ,WASHINGTON,DC,20002,Not Available,38.90276561,-76.99866164
Tikka Masala- Van Ness LLC,Restaurant,4221 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.94380738,-77.06284154
Downtown Petro inc,Delicatessen,5030 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.95532133,-77.07060234
STARBUCKS CORPORATION,Restaurant,4250 CONNECTICUT AVE NW ,WASHINGTON,DC,20007,2023642796,38.94506967,-77.06458936
BISTRO CACAO INC,Restaurant,316 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89452776,-77.00109832
DYNAMIC WELLNESS LLC.,Food Products,401 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90002455,-77.00039034
EBENEZERS COFFEEHOUSE LLC,Restaurant,201 F ST NE ,WASHINGTON,DC,20002,Not Available,38.89713192,-77.00328413
AIRPORT MANAGEMENT SERVICES LLC,Food Products,50 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89761945,-77.00617579
GRAND CENTRAL SPORTSBOOK LLC,Delicatessen,625 H ST NE ,WASHINGTON,DC,20002,Not Available,38.89994444,-76.99738806
GRS GLOBAL LLC,Caterers,1140 3RD ST NE ,WASHINGTON,DC,20002,Not Available,38.9048958255,-77.002246999
PRET UNION STATION INC,Delicatessen,50 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89761945,-77.00617579
